,year,artist,track,time
5221,2000,Joe,I Wanna Know,4:57
5222,2000,Joe,Treat Her Like A Lad...,4:12
5223,2000,"John, Elton",Someday Out Of The B...,4:41
5224,2000,"Jones, Donell",Where I Wanna Be,6:22
5225,2000,"Jordan, Montell",Get It On.. Tonite,4:34
5226,2000,Juvenile,U Understand,3:51
5227,2000,Kandi,Don't Think I'm Not,3:50
5228,2000,"Keith, Toby",Country Comes To Tow...,3:39
5229,2000,"Keith, Toby",How Do You Like Me N...,3:29
5230,2000,Kelis,Caught Out There,4:09
5231,2000,Kenny G,Auld Lang Syne (The ...,7:50
5232,2000,Kid Rock,Only God Knows Why,5:27
5233,2000,"Kravitz, Lenny",I Belong To You,4:17
5234,2000,Kumbia Kings,U Don't Love Me,3:50
5235,2000,LFO,I Don't Wanna Kiss Y...,5:00
5236,2000,LFO,West Side Story,3:27
5237,2000,LL Cool J,Imagine That,4:00
5238,2000,"Larrieux, Amel",Get Up,4:02
5239,2000,"Lawrence, Tracy",Lessons Learned,2:55
5240,2000,"Levert, Gerald",Baby U Are,4:10
5241,2000,"Levert, Gerald",Mr. Too Damn Good,4:06
5242,2000,Lil Bow Wow,Bounce With Me,3:22
5243,2000,Lil Wayne,Tha Block Is Hot,4:13
5244,2000,Lil' Kim,How Many Licks?,3:50
5245,2000,Lil' Kim,No Matter What They ...,4:12
5246,2000,Lil' Mo,Ta Da,4:17
5247,2000,Lil' Zane,Callin' Me,3:43
5248,2000,Limp Bizkit,N 2 Gether Now,3:55
5249,2000,Limp Bizkit,Re-Arranged,4:08
5250,2000,Limp Bizkit,Rollin',4:04
5251,2000,Lonestar,Amazed,4:25
5252,2000,Lonestar,Smile,3:33
5253,2000,Lonestar,What About Now,3:30
5254,2000,"Lopez, Jennifer",Feelin' Good,4:28
5255,2000,"Loveless, Patty",That's The Kind Of M...,3:27
5256,2000,Lox,"Ryde or Die, Chick",3:56
5257,2000,Lucy Pearl,Dance Tonight,3:45
5258,2000,Ludacris,What's Your Fantasy,4:16
5259,2000,M2M,Don't Say You Love M...,3:41
5260,2000,M2M,Mirror Mirror,3:19
5261,2000,Madison Avenue,Don't Call Me Baby,3:44
5262,2000,Madonna,American Pie,4:30
5263,2000,Madonna,Music,3:45
5264,2000,"Martin, Ricky",Private Emotion,4:02
5265,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08
5266,2000,"Martin, Ricky",She Bangs,4:02
5267,2000,Mary Mary,Shackles (Praise You...,3:12
5268,2000,Master P,Souljas,3:33
5269,2000,"McBride, Martina",Love's The Only Hous...,5:13
5270,2000,"McBride, Martina",There You Are,3:26
5271,2000,"McEntire, Reba",I'll Be,4:23
5272,2000,"McEntire, Reba",What Do You Say,3:26
5273,2000,"McGraw, Tim",My Best Friend,4:33
5274,2000,"McGraw, Tim",My Next Thirty Years,3:37
5275,2000,"McGraw, Tim",Some Things Never Ch...,3:56
5276,2000,"McKnight, Brian",Stay Or Let It Go,4:32
5277,2000,"Messina, Jo Dee",Because You Love Me,3:50
5278,2000,"Messina, Jo Dee",That's The Way,3:17
5279,2000,Metallica,I Disappear,4:26
5280,2000,Metallica,No Leaf Clover (Live...,5:43
5281,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18
5282,2000,"Montgomery, John Michael",The Little Girl,3:52
5283,2000,"Moore, Chante",Straight Up,3:40
5284,2000,"Moore, Mandy",I Wanna Be With You,4:12
5285,2000,"Mumba, Samantha",Gotta Tell You,3:19
5286,2000,Musiq,Just Friends,4:02
5287,2000,Mya,Case Of The Ex (What...,3:50
5288,2000,Mya,The Best Of Me,4:12
5289,2000,Mystikal,Shake Ya Ass,4:46
5290,2000,N'Sync,Bye Bye Bye,3:15
5291,2000,N'Sync,It's Gonna Be Me,3:10
5292,2000,N'Sync,This I Promise You,4:23
5293,2000,Nas,You Owe Me,3:51
5294,2000,Nelly,(Hot S**t) Country G...,4:17
5295,2000,Next,Wifey,4:03
5296,2000,Nine Days,Absolutely (Story Of...,3:09
5297,2000,Nine Days,If I Am,4:18
5298,2000,No Doubt,Simple Kind Of Life,4:11
5299,2000,Nu Flavor,3 Little Words,3:54
5300,2000,"Offspring, The",Original Prankster,3:42
5301,2000,"Paisley, Brad",Me Neither,3:19
5302,2000,"Paisley, Brad",We Danced,3:45
5303,2000,Papa Roach,Last Resort,3:19
5304,2000,Pearl Jam,Nothing As It Seems,5:20
5305,2000,Pink,Most Girls,4:06
5306,2000,Pink,There U Go,3:23
5307,2000,"Price, Kelly",As We Lay,6:20
5308,2000,"Price, Kelly",Love Sets You Free,3:46
5309,2000,"Price, Kelly",You Should've Told M...,3:12
5310,2000,Profyle,Liar,3:57
5311,2000,Puff Daddy,Best Friend,5:33
5312,2000,Q-Tip,Breathe And Stop,4:06
5313,2000,R.E.M.,The Great Beyond,4:10
5314,2000,Rascal Flatts,Prayin' For Daylight,3:36
5315,2000,"Raye, Collin",Couldn't Last A Mome...,3:40
5316,2000,Red Hot Chili Peppers,Californication,5:21
5317,2000,Red Hot Chili Peppers,Otherside,4:13
5318,2000,"Rimes, LeAnn",Big Deal,3:03
5319,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33
5320,2000,"Rimes, LeAnn",I Need You,3:42
5321,2000,"Rogers, Kenny",Buy Me A Rose,3:46
5322,2000,Ruff Endz,No More,3:56
5323,2000,Sammie,I Like It,4:09
5324,2000,Santana,"Maria, Maria",4:18
5325,2000,Savage Garden,Crash And Burn,4:41
5326,2000,Savage Garden,I Knew I Loved You,4:07
5327,2000,SheDaisy,Deck The Halls,3:46
5328,2000,SheDaisy,I Will.. But,3:40
5329,2000,SheDaisy,This Woman Needs,3:20
5330,2000,"Sheist, Shade",Where I Wanna Be,4:16
5331,2000,Shyne,Bad Boyz,4:22
5332,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32
5333,2000,"Simpson, Jessica",Where You Are,3:51
5334,2000,Sisqo,Got To Get It,3:52
5335,2000,Sisqo,Incomplete,3:52
5336,2000,Sisqo,Thong Song,4:05
5337,2000,Sister Hazel,Change Your Mind,4:02
5338,2000,Smash Mouth,Then The Morning Com...,3:04
5339,2000,"Smith, Will",Freakin' It,3:58
5340,2000,Son By Four,A Puro Dolor (Purest...,3:30
5341,2000,Sonique,It Feels So Good,3:48
5342,2000,SoulDecision,Faded,3:25
5343,2000,"Spears, Britney",From The Bottom Of M...,4:30
5344,2000,"Spears, Britney",Lucky,3:23
5345,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30
5346,2000,"Spencer, Tracie",Still In My Heart,4:11
5347,2000,Splender,I Think God Can Expl...,3:55
5348,2000,Sting,Desert Rose,3:52
5349,2000,Stone Temple Pilots,Sour Girl,4:16
5350,2000,"Stone, Angie",No More Rain (In Thi...,4:42
5351,2000,"Strait, George",Go On,3:48
5352,2000,"Strait, George",The Best Day,3:24
5353,2000,Sugar Ray,Falls Apart,4:15
5354,2000,TLC,Dear Lie,4:36
5355,2000,Tamar,If You Don't Wanna L...,4:02
5356,2000,Tamia,Can't Go For That,3:38
5357,2000,Third Eye Blind,Deep Inside Of You,4:10
5358,2000,Third Eye Blind,Never Let You Go,3:57
5359,2000,"Thomas, Carl",Emotional,4:31
5360,2000,"Thomas, Carl",I Wish,3:50
5361,2000,"Thomas, Carl",Summer Rain,4:57
5362,2000,"Tippin, Aaron",Kiss This,2:53
5363,2000,Train,Meet Virginia,3:55
5364,2000,Trick Daddy,Shut Up,4:17
5365,2000,Trina,Pull Over,2:58
5366,2000,"Tritt, Travis",Best Of Intentions,4:15
5367,2000,Tuesday,I Know,4:06
5368,2000,"Urban, Keith",Your Everything,4:10
5369,2000,Usher,Pop Ya Collar,3:36
5370,2000,"Vassar, Phil",Carlene,4:07
5371,2000,"Vassar, Phil",Just Another Day In ...,3:54
5372,2000,Vertical Horizon,Everything You Want,4:01
5373,2000,Vertical Horizon,You're A God,3:45
5374,2000,Vitamin C,Graduation (Friends ...,4:23
5375,2000,Vitamin C,The Itch,3:30
5376,2000,"Walker, Clay","Live, Laugh, Love",4:06
5377,2000,"Walker, Clay",The Chain Of Love,5:03
5378,2000,"Wallflowers, The",Sleepwalker,3:29
5379,2000,Westlife,Swear It Again,4:07
5380,2000,"Williams, Robbie",Angels,3:56
5381,2000,"Wills, Mark",Back At One,4:00
5382,2000,"Worley, Darryl",When You Need My Lov...,3:35
5383,2000,"Wright, Chely",It Was,3:51
5384,2000,Yankee Grey,Another Nine Minutes,3:10
5385,2000,"Yearwood, Trisha",Real Live Woman,3:55
5386,2000,Ying Yang Twins,Whistle While You Tw...,4:19
5387,2000,Zombie Nation,Kernkraft 400,3:30
5388,2000,matchbox twenty,Bent,4:12
5389,2000,2 Pac,Baby Don't Cry (Keep...,4:22
5390,2000,2Ge+her,The Hardest Part Of ...,3:15
5391,2000,3 Doors Down,Kryptonite,3:53
5392,2000,3 Doors Down,Loser,4:24
5393,2000,504 Boyz,Wobble Wobble,3:35
5394,2000,98^0,Give Me Just One Nig...,3:24
5395,2000,A*Teens,Dancing Queen,3:44
5396,2000,Aaliyah,I Don't Wanna,4:15
5397,2000,Aaliyah,Try Again,4:03
5398,2000,"Adams, Yolanda",Open My Heart,5:30
5399,2000,"Adkins, Trace",More,3:05
5400,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38
5401,2000,"Aguilera, Christina",I Turn To You,4:00
5402,2000,"Aguilera, Christina",What A Girl Wants,3:18
5403,2000,Alice Deejay,Better Off Alone,6:50
5404,2000,"Allan, Gary",Smoke Rings In The D...,4:18
5405,2000,Amber,Sexual,4:38
5406,2000,Anastacia,I'm Outta Love,4:01
5407,2000,"Anthony, Marc",My Baby You,3:59
5408,2000,"Anthony, Marc",You Sang To Me,3:50
5409,2000,Avant,My First Love,4:28
5410,2000,Avant,Separated,4:13
5411,2000,BBMak,Back Here,3:35
5412,2000,"Backstreet Boys, The",Shape Of My Heart,3:49
5413,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54
5414,2000,"Backstreet Boys, The",The One,3:46
5415,2000,"Badu, Erkyah",Bag Lady,5:03
5416,2000,Baha Men,Who Let The Dogs Out,3:17
5417,2000,Barenaked Ladies,Pinch Me,3:46
5418,2000,Beenie Man,Girls Dem Sugar,4:17
5419,2000,Before Dark,Monica,4:04
5420,2000,"Bega, Lou",Tricky Tricky ,3:23
5421,2000,Big Punisher,It's So Hard,3:25
5422,2000,Black Rob,Whoa!,4:04
5423,2000,"Black, Clint",Been There,5:28
5424,2000,Blaque,Bring It All To Me,3:46
5425,2000,"Blige, Mary J.",Deep Inside,5:26
5426,2000,"Blige, Mary J.",Give Me You,5:00
5427,2000,Blink-182,All The Small Things,2:52
5428,2000,Bloodhound Gang,The Bad Touch,4:20
5429,2000,Bon Jovi,It's My Life,3:44
5430,2000,"Braxton, Toni",He Wasn't Man Enough,4:21
5431,2000,"Braxton, Toni",Just Be A Man About ...,4:10
5432,2000,"Braxton, Toni",Spanish Guitar,4:24
5433,2000,"Brock, Chad",A Country Boy Can Su...,3:54
5434,2000,"Brock, Chad",Yes!,3:22
5435,2000,Brooks & Dunn,You'll Always Be Lov...,2:58
5436,2000,"Brooks, Garth",Do What You Gotta Do,2:56
5437,2000,"Byrd, Tracy",Put Your Hand In Min...,4:30
5438,2000,"Cagle, Chris",My Love Goes On And ...,3:02
5439,2000,Cam'ron,What Means The World...,4:38
5440,2000,"Carey, Mariah",Crybaby,5:19
5441,2000,"Carey, Mariah",Thank God I Found Yo...,4:14
5442,2000,"Carter, Aaron",Aaron's Party (Come ...,3:23
5443,2000,"Carter, Torrey",Take That,3:43
5444,2000,Changing Faces,That Other Woman,4:00
5445,2000,"Chesney, Kenny",I Lost It,3:54
5446,2000,"Chesney, Kenny",What I Need To Do,4:05
5447,2000,Clark Family Experience,Meanwhile Back At Th...,2:56
5448,2000,"Clark, Terri",A Little Gasoline,3:07
5449,2000,Common,The Light,3:55
5450,2000,Counting Crows,Hanginaround,4:07
5451,2000,Creed,Higher,5:16
5452,2000,Creed,With Arms Wide Open,3:52
5453,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45
5454,2000,D'Angelo,Left & Right,4:35
5455,2000,D'Angelo,Untitled (How Does I...,7:10
5456,2000,DMX,Party Up (Up In Here...,3:45
5457,2000,DMX,What You Want,4:05
5458,2000,DMX,What's My Name,3:50
5459,2000,Da Brat,That's What I'm Look...,3:44
5460,2000,Da Brat,What'Chu Like,3:57
5461,2000,"Davidson, Clay",Unconditional,3:56
5462,2000,De La Soul,All Good?,5:02
5463,2000,Destiny's Child,Independent Women Pa...,3:38
5464,2000,Destiny's Child,Jumpin' Jumpin',3:48
5465,2000,Destiny's Child,Say My Name,4:31
5466,2000,"Diffie, Joe",It's Always Somethin...,2:55
5467,2000,"Diffie, Joe",The Quittin' Kind,3:23
5468,2000,"Dion, Celine",That's The Way It Is,4:03
5469,2000,"Dixie Chicks, The",Cold Day In July,5:12
5470,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51
5471,2000,"Dixie Chicks, The",Goodbye Earl,4:19
5472,2000,"Dixie Chicks, The",Without You,3:32
5473,2000,Dr. Dre,Forgot About Dre,3:42
5474,2000,Dr. Dre,The Next Episode,2:38
5475,2000,Drama,"Left, Right, Left",3:37
5476,2000,Dream,He Loves U Not,3:43
5477,2000,"Eastsidaz, The",G'D Up,4:27
5478,2000,"Eastsidaz, The",Got Beef,3:58
5479,2000,Eiffel 65,Blue,3:29
5480,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51
5481,2000,Eminem,Stan,5:26
5482,2000,Eminem,The Real Slim Shady,4:42
5483,2000,Eminem,The Way I Am,4:40
5484,2000,En Vogue,Riddle,5:10
5485,2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25
5486,2000,"Evans, Sara",Born To Fly,5:36
5487,2000,Eve,Got It All,3:48
5488,2000,Eve,Love Is Blind,3:51
5489,2000,Everclear,Wonderful,4:30
5490,2000,"Fabian, Lara",I Will Love Again,3:43
5491,2000,Fatboy Slim,The Rockafeller Skan...,4:00
5492,2000,Filter,Take A Picture,4:23
5493,2000,Foo Fighters,Learn To Fly,3:55
5494,2000,Fragma,Toca's Miracle,3:22
5495,2000,Funkmaster Flex,Do You,4:14
5496,2000,Ghostface Killah,Cherchez LaGhost,3:04
5497,2000,"Gill, Vince",Feels Like Love,4:13
5498,2000,"Gilman, Billy",One Voice,4:07
5499,2000,Ginuwine,None Of Ur Friends B...,4:12
5500,2000,Ginuwine,The Best Man I Can B...,4:06
5501,2000,Goo Goo Dolls,Broadway,3:54
5502,2000,"Gray, Macy",I Try,3:52
5503,2000,"Griggs, Andy",She's More,3:19
5504,2000,Guy,Dancin',4:08
5505,2000,Hanson,This Time Around,4:14
5506,2000,"Hart, Beth",L.A. Song,3:47
5507,2000,"Heatherly, Eric",Flowers On The Wall,3:16
5508,2000,"Henley, Don",Taking You Home,4:08
5509,2000,"Herndon, Ty",No Mercy,4:43
5510,2000,"Hill, Faith",Breathe,4:04
5511,2000,"Hill, Faith",Let's Make Love,4:11
5512,2000,Hoku,Another Dumb Blonde,3:47
5513,2000,"Hollister, Dave",Can't Stay,6:17
5514,2000,Hot Boys,I Need A Hot Girl,4:16
5515,2000,"Houston, Whitney",Could I Have This Ki...,3:54
5516,2000,"Houston, Whitney",I Learned From The B...,4:18
5517,2000,"Houston, Whitney",My Love Is Your Love,4:16
5518,2000,"Houston, Whitney","Same Script, Differe...",4:45
5519,2000,IMx,Stay The Night,3:37
5520,2000,Ice Cube,You Can Do It,4:20
5521,2000,Ideal,Whatever,3:48
5522,2000,"Iglesias, Enrique",Be With You,3:36
5523,2000,"Iglesias, Enrique",Rhythm Divine,7:35
5524,2000,J-Shin,One Night Stand,4:34
5525,2000,Ja Rule,Between Me And You,4:05
5526,2000,"Jackson, Alan",It Must Be Love,2:53
5527,2000,"Jackson, Alan",Pop A Top,3:04
5528,2000,"Jackson, Alan",www.memory,2:36
5529,2000,Jagged Edge,He Can't Love U,3:30
5530,2000,Jagged Edge,Let's Get Married,4:23
5531,2000,Janet,Doesn't Really Matte...,4:17
5532,2000,Jay-Z,Anything,3:41
5533,2000,Jay-Z,Big Pimpin',3:55
5534,2000,Jay-Z,Do It Again (Put Ya ...,3:47
5535,2000,Jay-Z,Hey Papi,3:40
5536,2000,Jay-Z,I Just Wanna Love U ...,3:50
5537,2000,"Jean, Wyclef",911,4:00
5538,2000,Joe,I Wanna Know,4:57
5539,2000,Joe,Treat Her Like A Lad...,4:12
5540,2000,"John, Elton",Someday Out Of The B...,4:41
5541,2000,"Jones, Donell",Where I Wanna Be,6:22
5542,2000,"Jordan, Montell",Get It On.. Tonite,4:34
5543,2000,Juvenile,U Understand,3:51
5544,2000,Kandi,Don't Think I'm Not,3:50
5545,2000,"Keith, Toby",Country Comes To Tow...,3:39
5546,2000,"Keith, Toby",How Do You Like Me N...,3:29
5547,2000,Kelis,Caught Out There,4:09
5548,2000,Kenny G,Auld Lang Syne (The ...,7:50
5549,2000,Kid Rock,Only God Knows Why,5:27
5550,2000,"Kravitz, Lenny",I Belong To You,4:17
5551,2000,Kumbia Kings,U Don't Love Me,3:50
5552,2000,LFO,I Don't Wanna Kiss Y...,5:00
5553,2000,LFO,West Side Story,3:27
5554,2000,LL Cool J,Imagine That,4:00
5555,2000,"Larrieux, Amel",Get Up,4:02
5556,2000,"Lawrence, Tracy",Lessons Learned,2:55
5557,2000,"Levert, Gerald",Baby U Are,4:10
5558,2000,"Levert, Gerald",Mr. Too Damn Good,4:06
5559,2000,Lil Bow Wow,Bounce With Me,3:22
5560,2000,Lil Wayne,Tha Block Is Hot,4:13
5561,2000,Lil' Kim,How Many Licks?,3:50
5562,2000,Lil' Kim,No Matter What They ...,4:12
5563,2000,Lil' Mo,Ta Da,4:17
5564,2000,Lil' Zane,Callin' Me,3:43
5565,2000,Limp Bizkit,N 2 Gether Now,3:55
5566,2000,Limp Bizkit,Re-Arranged,4:08
5567,2000,Limp Bizkit,Rollin',4:04
5568,2000,Lonestar,Amazed,4:25
5569,2000,Lonestar,Smile,3:33
5570,2000,Lonestar,What About Now,3:30
5571,2000,"Lopez, Jennifer",Feelin' Good,4:28
5572,2000,"Loveless, Patty",That's The Kind Of M...,3:27
5573,2000,Lox,"Ryde or Die, Chick",3:56
5574,2000,Lucy Pearl,Dance Tonight,3:45
5575,2000,Ludacris,What's Your Fantasy,4:16
5576,2000,M2M,Don't Say You Love M...,3:41
5577,2000,M2M,Mirror Mirror,3:19
5578,2000,Madison Avenue,Don't Call Me Baby,3:44
5579,2000,Madonna,American Pie,4:30
5580,2000,Madonna,Music,3:45
5581,2000,"Martin, Ricky",Private Emotion,4:02
5582,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08
5583,2000,"Martin, Ricky",She Bangs,4:02
5584,2000,Mary Mary,Shackles (Praise You...,3:12
5585,2000,Master P,Souljas,3:33
5586,2000,"McBride, Martina",Love's The Only Hous...,5:13
5587,2000,"McBride, Martina",There You Are,3:26
5588,2000,"McEntire, Reba",I'll Be,4:23
5589,2000,"McEntire, Reba",What Do You Say,3:26
5590,2000,"McGraw, Tim",My Best Friend,4:33
5591,2000,"McGraw, Tim",My Next Thirty Years,3:37
5592,2000,"McGraw, Tim",Some Things Never Ch...,3:56
5593,2000,"McKnight, Brian",Stay Or Let It Go,4:32
5594,2000,"Messina, Jo Dee",Because You Love Me,3:50
5595,2000,"Messina, Jo Dee",That's The Way,3:17
5596,2000,Metallica,I Disappear,4:26
5597,2000,Metallica,No Leaf Clover (Live...,5:43
5598,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18
5599,2000,"Montgomery, John Michael",The Little Girl,3:52
5600,2000,"Moore, Chante",Straight Up,3:40
5601,2000,"Moore, Mandy",I Wanna Be With You,4:12
5602,2000,"Mumba, Samantha",Gotta Tell You,3:19
5603,2000,Musiq,Just Friends,4:02
5604,2000,Mya,Case Of The Ex (What...,3:50
5605,2000,Mya,The Best Of Me,4:12
5606,2000,Mystikal,Shake Ya Ass,4:46
5607,2000,N'Sync,Bye Bye Bye,3:15
5608,2000,N'Sync,It's Gonna Be Me,3:10
5609,2000,N'Sync,This I Promise You,4:23
5610,2000,Nas,You Owe Me,3:51
5611,2000,Nelly,(Hot S**t) Country G...,4:17
5612,2000,Next,Wifey,4:03
5613,2000,Nine Days,Absolutely (Story Of...,3:09
5614,2000,Nine Days,If I Am,4:18
5615,2000,No Doubt,Simple Kind Of Life,4:11
5616,2000,Nu Flavor,3 Little Words,3:54
5617,2000,"Offspring, The",Original Prankster,3:42
5618,2000,"Paisley, Brad",Me Neither,3:19
5619,2000,"Paisley, Brad",We Danced,3:45
5620,2000,Papa Roach,Last Resort,3:19
5621,2000,Pearl Jam,Nothing As It Seems,5:20
5622,2000,Pink,Most Girls,4:06
5623,2000,Pink,There U Go,3:23
5624,2000,"Price, Kelly",As We Lay,6:20
5625,2000,"Price, Kelly",Love Sets You Free,3:46
5626,2000,"Price, Kelly",You Should've Told M...,3:12
5627,2000,Profyle,Liar,3:57
5628,2000,Puff Daddy,Best Friend,5:33
5629,2000,Q-Tip,Breathe And Stop,4:06
5630,2000,R.E.M.,The Great Beyond,4:10
5631,2000,Rascal Flatts,Prayin' For Daylight,3:36
5632,2000,"Raye, Collin",Couldn't Last A Mome...,3:40
5633,2000,Red Hot Chili Peppers,Californication,5:21
5634,2000,Red Hot Chili Peppers,Otherside,4:13
5635,2000,"Rimes, LeAnn",Big Deal,3:03
5636,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33
5637,2000,"Rimes, LeAnn",I Need You,3:42
5638,2000,"Rogers, Kenny",Buy Me A Rose,3:46
5639,2000,Ruff Endz,No More,3:56
5640,2000,Sammie,I Like It,4:09
5641,2000,Santana,"Maria, Maria",4:18
5642,2000,Savage Garden,Crash And Burn,4:41
5643,2000,Savage Garden,I Knew I Loved You,4:07
5644,2000,SheDaisy,Deck The Halls,3:46
5645,2000,SheDaisy,I Will.. But,3:40
5646,2000,SheDaisy,This Woman Needs,3:20
5647,2000,"Sheist, Shade",Where I Wanna Be,4:16
5648,2000,Shyne,Bad Boyz,4:22
5649,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32
5650,2000,"Simpson, Jessica",Where You Are,3:51
5651,2000,Sisqo,Got To Get It,3:52
5652,2000,Sisqo,Incomplete,3:52
5653,2000,Sisqo,Thong Song,4:05
5654,2000,Sister Hazel,Change Your Mind,4:02
5655,2000,Smash Mouth,Then The Morning Com...,3:04
5656,2000,"Smith, Will",Freakin' It,3:58
5657,2000,Son By Four,A Puro Dolor (Purest...,3:30
5658,2000,Sonique,It Feels So Good,3:48
5659,2000,SoulDecision,Faded,3:25
5660,2000,"Spears, Britney",From The Bottom Of M...,4:30
5661,2000,"Spears, Britney",Lucky,3:23
5662,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30
5663,2000,"Spencer, Tracie",Still In My Heart,4:11
5664,2000,Splender,I Think God Can Expl...,3:55
5665,2000,Sting,Desert Rose,3:52
5666,2000,Stone Temple Pilots,Sour Girl,4:16
5667,2000,"Stone, Angie",No More Rain (In Thi...,4:42
5668,2000,"Strait, George",Go On,3:48
5669,2000,"Strait, George",The Best Day,3:24
5670,2000,Sugar Ray,Falls Apart,4:15
5671,2000,TLC,Dear Lie,4:36
5672,2000,Tamar,If You Don't Wanna L...,4:02
5673,2000,Tamia,Can't Go For That,3:38
5674,2000,Third Eye Blind,Deep Inside Of You,4:10
5675,2000,Third Eye Blind,Never Let You Go,3:57
5676,2000,"Thomas, Carl",Emotional,4:31
5677,2000,"Thomas, Carl",I Wish,3:50
5678,2000,"Thomas, Carl",Summer Rain,4:57
5679,2000,"Tippin, Aaron",Kiss This,2:53
5680,2000,Train,Meet Virginia,3:55
5681,2000,Trick Daddy,Shut Up,4:17
5682,2000,Trina,Pull Over,2:58
5683,2000,"Tritt, Travis",Best Of Intentions,4:15
5684,2000,Tuesday,I Know,4:06
5685,2000,"Urban, Keith",Your Everything,4:10
5686,2000,Usher,Pop Ya Collar,3:36
5687,2000,"Vassar, Phil",Carlene,4:07
5688,2000,"Vassar, Phil",Just Another Day In ...,3:54
5689,2000,Vertical Horizon,Everything You Want,4:01
5690,2000,Vertical Horizon,You're A God,3:45
5691,2000,Vitamin C,Graduation (Friends ...,4:23
5692,2000,Vitamin C,The Itch,3:30
5693,2000,"Walker, Clay","Live, Laugh, Love",4:06
5694,2000,"Walker, Clay",The Chain Of Love,5:03
5695,2000,"Wallflowers, The",Sleepwalker,3:29
5696,2000,Westlife,Swear It Again,4:07
5697,2000,"Williams, Robbie",Angels,3:56
5698,2000,"Wills, Mark",Back At One,4:00
5699,2000,"Worley, Darryl",When You Need My Lov...,3:35
5700,2000,"Wright, Chely",It Was,3:51
5701,2000,Yankee Grey,Another Nine Minutes,3:10
5702,2000,"Yearwood, Trisha",Real Live Woman,3:55
5703,2000,Ying Yang Twins,Whistle While You Tw...,4:19
5704,2000,Zombie Nation,Kernkraft 400,3:30
5705,2000,matchbox twenty,Bent,4:12
5706,2000,2 Pac,Baby Don't Cry (Keep...,4:22
5707,2000,2Ge+her,The Hardest Part Of ...,3:15
5708,2000,3 Doors Down,Kryptonite,3:53
5709,2000,3 Doors Down,Loser,4:24
